,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group
12356,Act12356,51.750023,-9.549772,Blue Pool Ferry,,,"Transport,Coach,Road"
12357,Act12357,54.273555,-8.477832,Blue Raincoat Theatre Company,,,
12358,Act12358,53.511351,-10.040216,Blue Water Fishing,,,"Fishing,Angling,Activity Operator"
12359,Act12359,54.6546325077439,-8.10988002391191,Bluestack Ramblers,,,"Walking,Activity Operator,Tour"
12360,Act12360,54.6534050195463,-8.11054770672886,Bluestacks and Lough Eske Walking Tours,,,"Walking,Activity Operator,Tour"
12361,Act12361,53.9434489,-8.0932412,Boardwalk Café and Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12362,Act12362,53.529121,-7.3331169,Midlands Angling,,,"Fishing,Angling,Activity Operator"
12363,Act12363,52.6517115,-7.2504062,BoatTrips.ie,,,"Sailing,Activity Operator,Boat,Tour"
12364,Act12364,52.6566929,-8.6334374,Bobby Byrnes,,,"Food and Drink,Restaurant,Pubs and Bar,Seafood"
12365,Act12365,52.25784,-7.111617,Bodéga Restaurant & Wine Bar,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
12366,Act12366,53.2660878,-6.6651887,Bodenstown Graveyard,,,"Learning,Ruins,Historic Houses and Castle"
12367,Act12367,52.9452229,-9.0650772,Bofey Quinns Music Bar and Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
12368,Act12368,53.278587,-6.942346,Bog of Allen Nature Centre,,,"Walking,Museums and Attraction,Natural Landscape,Cafe,Food and Drink,Tour"
12369,Act12369,53.2707245027173,-6.94968901586913,Bog of Allen Nature Centre,,,Museums and Attraction
12370,Act12370,53.3880034327195,-6.0663809225836,Bog of Frogs Trail,,,"Walking,Forest Park,Park and Forest Walk,Marina,Venue,Natural Landscape"
12371,Act12371,51.7058143,-8.5223462,Boland Craft Gift Shop,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
12372,Act12372,52.653486,-7.253595,Bollard's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12373,Act12373,53.350577559894,-6.28134115463103,Bolt Escape Games Dublin,,,Activity Operator
12374,Act12374,51.7985013698148,-10.337021794314,Bolus Head  Barracks Looped Walk,,,Walking
12375,Act12375,51.897328,-8.471536,Bombay Palace Restaurant,,,"Food and Drink,Restaurant"
12376,Act12376,53.0710501863575,-8.35610573595579,Bombyx Mori – Felt & Silk Art,,,"Learning,Museums and Attraction,Craft,Shopping,Activity Operator,Food Shops"
12377,Act12377,53.451642,-6.151899,Bon Appetit Restaurant,,,"Food and Drink,Restaurant,Fine Dining,Vegetarian"
12378,Act12378,51.8295633,-9.5203851,Bonane Heritage Park,,,"Museums and Attraction,Tour"
12379,Act12379,54.799242,-7.783248,Bonner's Corner Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12380,Act12380,53.3473830781906,-6.25927005922444,Book of Kells & National Gallery Tour - Art Impressions,,,"Activity Operator,Tour"
12381,Act12381,53.7626494,-9.8098762,Books@One,,,"Shopping,Shopping Centres and Department Store,Literary Ireland,Cafe,Food and Drink,Food Shops"
12382,Act12382,52.3064940370723,-7.49573126419727,Boolas Loop,,,Walking
12383,Act12383,52.2010499,-6.904408,Booley Bay Beach,,,"Swimming,Swimming Pools and Water Park,Venue,Beach"
12384,Act12384,53.3438726637411,-6.23894837971807,Bord Gáis Energy Theatre,,,"Traditionally Irish,Venue,Music,Food and Drink,Pubs and Bar,Cafe,Food Shops,Shopping"
12385,Act12385,53.341696,-6.250049,Border Tours,,,"Activity Operator,Tour"
12386,Act12386,52.5999276,-6.9241966,Borris Food and Craft Market,,,"Shopping,Shopping Centres and Department Store,Food Shops"
12387,Act12387,52.5925417,-6.9213491,Borris Golf Club,,,"Golf,Golf Course"
12388,Act12388,52.5988892,-6.9289923,Borris House,,,"Museums and Attraction,Gardens,Garden,Historic Houses and Castle,Tour,Food Shops,Shopping"
12389,Act12389,52.2626498986334,-7.09223238230879,Boru Irish Adventures,,,"Activity Operator,Tour"
12390,Act12390,52.5915293,-8.4653873,Boskill Equestrian Centre,,,"Horse Riding,Equestrian,Activity Operator"
12391,Act12391,51.9254363,-10.2918663,Boston's Bar & Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar"
12392,Act12392,52.5127828,-7.880471,Bothan Scoir,,,"Photography,Learning,Museums and Attraction,Historic Houses and Castle"
12393,Act12393,53.974178255955,-9.56910518529617,Bothy Loop - Newport,,,"Walking,Forest Park,Park and Forest Walk"
12394,Act12394,53.34311,-6.262756,Boulevard Cafe,,,"Food and Drink,Restaurant"
12395,Act12395,53.5564496,-6.7908138,Bounty Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12396,Act12396,52.6744919,-8.573732,Bourn Vincent Gallery,,,"Craft,Shopping,Art Gallery"
12397,Act12397,53.2688079,-9.0494232,Bow Waves - Galway Sailing and Powerboat School,,,"Kayaking,Activity Operator,Sailing"
12398,Act12398,53.345793,-6.257896,Bowes Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12399,Act12399,52.8457120733465,-7.394844315765,Bowe's Foodhall & Café,,,"Covid Safety Charter,Food and Drink,Restaurant,Cafe,Vegetarian"
12400,Act12400,53.9735204,-8.2970185,Boyle Abbey,,,"Museums and Attraction,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
12401,Act12401,53.9515597,-8.294444,Boyle Golf Club,,,"Golf,Golf Course"
12402,Act12402,53.7250760762276,-6.42556546963499,Boyne Boats,,,"Covid Safety Charter,Sailing,Activity Operator,Boat,Tour"
12403,Act12403,53.5554443811688,-6.79595482861941,Boyne Valley Activities,,,"Kayaking,Activity Operator,Venue,Sports Venues"
12404,Act12404,53.6091281,-6.3916485,Boyne Valley Tours,,,"Activity Operator,Tour"
12405,Act12405,53.3423507835212,-6.25503378465578,"Boyne Valley, Celtic Ireland and Slane Castle Whiskey Tour - Rabbie's Small Group Tours",,,"Activity Operator,Tour"
12406,Act12406,53.3523151337232,-6.4883235625,Boyne Valley-Valley of the Kings Tour with Wild Atlantic Flights,,,"Activity Operator,Tour"
12407,Act12407,52.1756221478791,-6.59212750821052,Brady's Foodstore,,,"Shopping,Shopping Centres and Department Store,Food Shops"
12408,Act12408,53.23,-6.124,Brady's of Shankill,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
12409,Act12409,53.36303246848,-6.22903036359924,Bram Stoker’s Castle Dracula Experience Dublin,,,"Activity Operator,Museums and Attraction,Literary Ireland,Venue,Music,Food and Drink,Pubs and Bar,Food Shops,Shopping"
12410,Act12410,53.0081059,-7.9417937,Bramber Studios,,,"Shopping,Shopping Centres and Department Store,Craft,Activity Operator"
12411,Act12411,52.26733403171,-10.1645134834614,Brandon Boat Hire,,,"Cruising,Fishing,Angling,Activity Operator,Tour,Boat"
12412,Act12412,52.2687580193612,-10.1623414644901,Brandon Creek,,,
12413,Act12413,52.5408705206418,-6.9555078142223,Brandon Hill Loop,,,"Walking,Natural Landscape"
12414,Act12414,53.2746582,-9.0529013,Brasserie on the Corner,,,"Covid Safety Charter,Food and Drink,Restaurant"
12415,Act12415,53.3415075223629,-6.26538289999996,Brasserie Sixty6,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
12416,Act12416,53.3472200222996,-6.26838560045553,Brasserie7,,,"Food and Drink,Restaurant,Vegetarian"
12417,Act12417,53.2066032,-6.1009355,Bray Adventures,,,"Climbing,Activity Operator,Kayaking,Surfing,Walking"
12418,Act12418,53.20483,-6.102014,Bray Bowl,,,"Fitness and Leisure,Venue,Cafe,Food and Drink"
12419,Act12419,53.180385,-6.093911,Bray Golf Club,,,"Golf,Golf Course"
12420,Act12420,51.891958,-10.39667,Bray Head,,,Discovery Point
12421,Act12421,51.8842426722704,-10.4247955004761,Bray Head Loop - Valentia,,,Walking
12422,Act12422,53.2064922,-6.099177,Bray South Promenade Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach"
12423,Act12423,52.98086,-6.043428,Bray to Greystones Walk,,,"Walking,Natural Landscape"
12424,Act12424,53.34112,-6.26407,Break for the Border,,,"Food and Drink,Restaurant,Pubs and Bar"
12425,Act12425,52.6539586,-7.2479222,Breathnach's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12426,Act12426,53.3439178,-6.2481914,Breda Haugh Jeweller and Designer,,,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
12427,Act12427,53.3419308599334,-6.24009640304484,Breda Haugh Jeweller Designer,,,"Learning,Museums and Attraction,Craft,Shopping"
12428,Act12428,54.235485,-8.543893,Breeogue Pottery,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
12429,Act12429,53.9250448118212,-7.58367322090146,Breffni Arms Hotel Restaurant,,,"Food and Drink,Restaurant"
12430,Act12430,53.8623340077567,-7.3213449289226,Breifne Tours,,,"Activity Operator,Tour"
12431,Act12431,53.1806674,-6.1341301,Brennanstown Riding School,,,"Covid Safety Charter,Horse Riding,Equestrian,Activity Operator"
12432,Act12432,53.3516266185254,-6.26091733404405,Brewery Hops of Ireland,,,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
12433,Act12433,52.807384,-8.440257,Brian Ború Heritage Centre,,,"Museums and Attraction,Food Shops,Shopping"
12434,Act12434,52.1410603,-10.271074,Brian de Staic,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
12435,Act12435,52.0604538,-9.5099719,Brian de Staic,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
12436,Act12436,53.8503518918726,-9.29607379045368,Brian Hoban - Historic Walking Tours,,,"Walking,Activity Operator,Tour"
12437,Act12437,52.060944,-9.510203,Bricín Craft Shop & Restaurant,,,"Restaurant,Craft,Shopping,Shopping Centres and Department Store,Food and Drink,Food Shops"
12438,Act12438,53.3285,-6.30568,Brickfield Park,,,"Walking,Public Park,Nature and Wildlife,Venue,Sports Venues"
12439,Act12439,52.0869699,-8.1550475,Brideweir Hous,,,"Historic Houses and Castle,Castle"
12440,Act12440,53.4872227,-10.02033,Bridewell Brewery,,,Museums and Attraction
12441,Act12441,53.2714383,-9.0565047,Bridge Mills Galway Language Centre,,,"Covid Safety Charter,Learning"
12442,Act12442,53.651902,-6.682953,Bridge Restaurant,,,"Food and Drink,Restaurant"
12443,Act12443,54.0094618,-6.402879,Bridge Street Studios,,,"Craft,Shopping,Art Gallery"
12444,Act12444,51.904771,-8.019922,Bridgefield Buggies Ltd.,,,Activity Operator
12445,Act12445,52.589981,-9.8680401,Bridges of Ross,,,Discovery Point
12446,Act12446,52.1245194,-7.5619317,Bridgie Terries,,,"Food and Drink,Restaurant,Seafood"
12447,Act12447,51.90446,-8.958537,Briery Gap Cultural Centre,,,
12448,Act12448,53.385307,-9.212496,Brigit's Garden (Gairdín Bhríde),,,"Covid Safety Charter,Photography,Learning,Walking,Gardens,Garden,Cafe,Food and Drink,Food Shops,Shopping"
12449,Act12449,53.3250075643552,-6.25451470712278,Brioche,,,"Food and Drink,Restaurant,Fine Dining,Vegetarian"
12450,Act12450,51.896447,-8.474305,Brittany Ferries,,,"Transport,Coach,Road"
12451,Act12451,52.8730947,-6.0638074,Brittas Bay North Beach ,,,"Sailing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking,Beach"
12452,Act12452,52.8752963281714,-6.06278238713492,Brittas Bay South Beach ,,,Beach
12453,Act12453,52.8768885169801,-6.06574572451177,Brittas Bay Surf School,,,"Kitesurfing,Windsurfing,Activity Operator,Surfing"
12454,Act12454,52.360564,-9.059633,Broadford Ashford Walking Trails - Ashford to Broadford Way,,,"Walking,Forest Park,Park and Forest Walk"
12455,Act12455,52.346003,-8.972707,Broadford Ashford Walking Trails - Broadford to Ashford Way,,,"Walking,Forest Park,Park and Forest Walk"
12456,Act12456,52.3455016300578,-8.98184313049319,Broadford Ashford Walking Trails - Gleann Beag Loop,,,Walking
12457,Act12457,52.3459256,-8.9736273,Broadford Ashford Walking Trails - Gleann na gCapall Loop,,,Walking
12458,Act12458,52.3602244792707,-9.05958673450925,Broadford Ashford Walking Trails - Gortnaclohy Loop,,,Walking
12459,Act12459,52.346003,-8.972707,Broadford Ashford Walking Trails - Killagholehane Way,,,"Walking,Ruins,Historic Houses and Castle"
12460,Act12460,52.360564,-9.059633,Broadford Ashford Walking Trails - Lough Ghé Way,,,"Bird Watching,Nature and Wildlife,Walking,Forest Park,Park and Forest Walk"
12461,Act12461,54.2184131582797,-9.97666837502447,Broadhaven Bay Hotel - Cycling,,,Cycling
12462,Act12462,54.1146265795004,-9.15521807832033,Broadhaven Irish Tours,,,"Covid Safety Charter,Activity Operator,Tour"
12463,Act12463,53.4904968,-6.360054,Broadmeadow Equestrian Centre,,,"Horse Riding,Equestrian,Learning,Activity Operator,Venue,Sports Venues,Cafe,Food and Drink"
12464,Act12464,53.344308,-6.266366,Brogans Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12465,Act12465,52.8435084,-8.9826747,Brogans Bar and Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar"
12466,Act12466,52.561549,-8.3289899,Brompton Bike Hire,,,"Cycling,Activity Operator,Bike Rental"
12467,Act12467,53.0101,-7.92301,Bronze Sculpture by Siobhán Bulfin,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
12468,Act12468,53.347034,-6.26819,Brother Hubbard North,,,"Food and Drink,Restaurant,Cafe"
12469,Act12469,53.3327489958116,-6.26554534191132,Brother Hubbard South,,,"Food and Drink,Restaurant,Cafe"
12470,Act12470,53.3424295,-6.2599311,Brown Thomas,,,"Shopping,Shopping Centres and Department Store,Food Shops"
12471,Act12471,53.5150421,-8.8507684,Browne's,,,"Food and Drink,Restaurant"
12472,Act12472,52.2307607,-9.4640591,Browne's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12473,Act12473,54.9644456704233,-7.68258741531372,Browns on the Green,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
12474,Act12474,52.8374752,-6.8811309,Brownshill Dolmen,,,
12475,Act12475,52.5212005,-7.8884088,Brú Ború Cultural Centre,,,"Covid Safety Charter,Restaurant,Learning,Activity Operator,Tracing Your Ancestors,Museums and Attraction,Traditionally Irish,Venue,Music,Food and Drink,Pubs and Bar,Food Shops,Shopping,Tour"
12476,Act12476,54.1445685,-10.1013155,Bru Chlann Lir - Geraghty Charters,,,"Fishing,Angling,Activity Operator,Venue,Sports Venues"
12477,Act12477,53.6935317,-6.4492874,"Brú na Bóinne Visitor Centre (Newgrange, Knowth and Dowth)",,,"Covid Safety Charter,Photography,Learning,Walking,Museums and Attraction,Cafe,Food and Drink,Tour"
12478,Act12478,52.4806893,-8.5485269,Bruff Community Café,,,"Food and Drink,Restaurant,Cafe"
12479,Act12479,52.996142,-6.066894,Brunel Restaurant at Tinakilly Country House,,,"Food and Drink,Restaurant"
12480,Act12480,51.8283045,-9.8698743,Brushwood Studios Art Gallery,,,"Craft,Shopping,Art Gallery"
12481,Act12481,53.341345,-6.260839,Bruxelles,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
12482,Act12482,51.9048873096784,-8.95839328339764,B's Restaurant at Castle Hotel & Leisure Centre,,,"Food and Drink,Restaurant"
12483,Act12483,53.4198985,-7.9229138,Buckley Cycles,,,"Cycling,Activity Operator,Bike Rental"
12484,Act12484,53.4199556,-7.9231096,Buckley Cycles Athlone - Bike Hire,,,"Cycling,Bike Rental"
12485,Act12485,52.0595535,-9.506093,Buckley's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
12486,Act12486,52.063315,-9.48365,Buddies,,,"Activity Operator,Cafe,Food and Drink"
12487,Act12487,51.562715,-9.46051,Budd's Restaurant,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
12488,Act12488,53.427171,-6.244319,Budget Car Rental,,,"Transport,Coach,Road"
12489,Act12489,53.340223,-6.261288,Buff Day Spa,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food Shops,Shopping"
12490,Act12490,52.3359206,-6.4594448,Bugler Doyles Bar,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
12491,Act12491,53.3704969,-6.1440493,Bull Island,,,"Bird Watching,Nature and Wildlife,Swimming,Swimming Pools and Water Park,Venue,Walking,Beach"
12492,Act12492,51.8666150000274,-8.48010861694945,Bull McCabe’s,,,"Food and Drink,Restaurant,Pubs and Bar"
12493,Act12493,51.6558413649744,-9.90977740824812,Bullig Bay Loop,,,Walking
12494,Act12494,53.285016,-6.108629,Bullock Castle,,,"Castle,Historic Houses and Castle,Ruins"
12495,Act12495,51.700105,-8.499702,Bulman Bar & Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar"
12496,Act12496,52.6650467,-6.6593403,Bunclody Golf & Fishing Club,,,"Golf Course,Golf,Driving Range,General,Golf Driving Range"
12497,Act12497,55.1327920382759,-7.45363370227447,Buncrana Coastal Walk,,,"Walking,Activity Operator"
12498,Act12498,55.126699,-7.457937,Buncrana Golf Club,,,"Golf,Golf Course"
12499,Act12499,54.4804722604193,-8.27415431638065,Bundoran Adventure Park,,,"Adventure Park,Activity Operator,Fast Food,Food and Drink,Restaurant"
12500,Act12500,54.484273,-8.2784859,Bundoran Beach,,,Beach
12501,Act12501,54.478475,-8.279725,Bundoran Glowbowl and Macks Amusements Complex,,,"Activity Operator,Cafe,Food and Drink"
12502,Act12502,54.4865854,-8.2749121,Bundoran Golf Club,,,"Golf,Golf Course"
12503,Act12503,54.480602,-8.279946,Bundoran Seaweed Baths and Aqua Marine Treatment,,,"Covid Safety Charter,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
12504,Act12504,54.476386,-8.288619,Bundoran Star Charter Boat,,,"Activity Operator,Tour,Boat"
12505,Act12505,54.481466,-8.271583,Bundoran Surf Co.,,,"Stay and Spend,Climbing,Activity Operator,Kitesurfing,Windsurfing,Surfing,Tour"
12506,Act12506,54.480178,-8.279783,Bundoran Waterworld,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Cafe,Food and Drink,Activity Operator"
12507,Act12507,53.4108553799742,-6.23858028439918,Bunk Campers Motorhome and Campervan Hire,,,"Transport,Coach,Road"
12508,Act12508,52.1383956301313,-7.36658807285224,Bunmahon  Beach,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach,Natural Landscape"
12509,Act12509,53.407511,-10.120935,Bunowen Bay,,,Discovery Point
12510,Act12510,53.3455498280955,-6.25923664657512,"Bunratty Castle & Folk Park, The Burren & Cliffs of Moher",,,"Activity Operator,Tour"
12511,Act12511,52.6995682,-8.8119226,Bunratty Castle & Folk Park,,,"Museums and Attraction,Gardens,Garden,Castle,Historic Houses and Castle,Cafe,Food and Drink,Food Shops,Shopping"
12512,Act12512,52.6995682,-8.8119226,Bunratty Castle Gardens,,,"Gardens,Garden"
12513,Act12513,52.696635,-8.812076,Bunratty Castle Medieval Banquet,,,"Food and Drink,Restaurant,Castle,Historic Houses and Castle,Activity Operator,Traditionally Irish"
12514,Act12514,53.3455498280955,-6.25923664657512,"Bunratty Castle, Burren & Cliffs of Moher - Quicktours",,,"Activity Operator,Tour"
12515,Act12515,52.696069,-8.813227,Bunratty Village Mills,,,"Shopping,Shopping Centres and Department Store,Food Shops"
12516,Act12516,52.7019637,-8.8118009,Bunratty Winery,,,"Shopping,Shopping Centres and Department Store,Food Shops"
12517,Act12517,52.056241,-9.956123,Burkes Beach Riding,,,"Horse Riding,Equestrian,Activity Operator"
12518,Act12518,52.972158,-9.4263437,Burren and Cliffs of Moher UNESCO Geopark,,,Natural Landscape
12519,Act12519,53.1169595713339,-9.15068823475235,Burren Art & Craft Fair,,,"Shopping,Shopping Centres and Department Store,Craft,Art Gallery,Food Shops"
12520,Act12520,53.1035457,-9.1692788,Burren College of Art,,,"Craft,Shopping,Art Gallery"
